45254,1732
76305,1732
21091,1731
7660,1730
79203,1729
38470,1728
48739,1728
51723,1728
53884,1728
4699,1727
24239,1727
35844,1727
66066,1725
20304,1724
62521,1724
21136,1723
78951,1722
15695,1721
33902,1721
51727,1721
14385,1719
29742,1719
60896,1719
82751,1719
46416,1718
35135,1717
18182,1716
78623,1714
70335,1713
73382,1713
5602,1712
52140,1710
64951,1710
3821,1709
7147,1709
16044,1709
47755,1709
95444,1709
4590,1708
5706,1708
26830,1708
37766,1708
14268,1707
37038,1707
15691,1706
65029,1706
76297,1706
84092,1706
53820,1705
13031,1703
33509,1702
47006,1702
1862,1700
9189,1700
29897,1700
78622,1700
13033,1699
65421,1699
26369,1698
76287,1698
20419,1697
35370,1697
66055,1697
17147,1696
26001,1696
50946,1696
21886,1695
25174,1695
58899,1695
19261,1694
26394,1694
5261,1693
29607,1692
42961,1691
82732,1691
12274,1690
47490,1690
50503,1690
59350,1690
38560,1689
68740,1689
51858,1688
8992,1687
13230,1687
19784,1687
55466,1687
71311,1687
71391,1687
18843,1685
29174,1685
14380,1684
31645,1684
94318,1684
38640,1683
78516,1683
16243,1682
38414,1682
38169,1681
38639,1681
389,1680
8956,1680
15148,1679
84402,1678
477,1677
11857,1677
20415,1677
38466,1677
5181,1675
83858,1675
23662,1674
51835,1674
29755,1673
45153,1673
37113,1672
51706,1672
53308,1672
56154,1672
4253,1670
25514,1670
50529,1670
17149,1669
20327,1669
25949,1668
20319,1667
20405,1667
47768,1667
7473,1665
41360,1665
85777,1664
10578,1663
46676,1663
84094,1661
58475,1660
69624,1660
94505,1660
6501,1659
26339,1658
16045,1657
81978,1657
88878,1657
65346,1656
83522,1656
82733,1655
33232,1654
36711,1654
15043,1653
27920,1653
32184,1652
40363,1652
10356,1651
61699,1651
91875,1651
8266,1650
42479,1649
78454,1649
11847,1648
80632,1648
82182,1647
6466,1646
9597,1646
28241,1646
43016,1646
81298,1646
24451,1645
14615,1644
56456,1644
73498,1644
32124,1643
39456,1643
26450,1642
3868,1641
29058,1640
52927,1639
14384,1637
78624,1637
95007,1637
4553,1636
92883,1636
32675,1635
43952,1634
51269,1634
83114,1634
12609,1630
48005,1630
5259,1629
16668,1627
21550,1627
83591,1626
33369,1625
68941,1625
10871,1624
21582,1624
23702,1624
39326,1624
91851,1623
26616,1622
29317,1622
84399,1622
4340,1621
45344,1621
51975,1621
30756,1620
71318,1620
92706,1620
15016,1618
94725,1618
37768,1616
33011,1615
40553,1615
45148,1615
51687,1615
79204,1615
86965,1615
29142,1614
53481,1614
76910,1614
84392,1614
34081,1613
50351,1613
87454,1613
94720,1613
15804,1612
24312,1612
63797,1612
79567,1612
96038,1612
5683,1611
47725,1611
62550,1611
14383,1610
16051,1610
21785,1610
53886,1609
93055,1609
73619,1608
86338,1608
21374,1607
27801,1607
70960,1607
11515,1606
8689,1605
41068,1604
10225,1603
19785,1603
26834,1603
32679,1603
52759,1603
12377,1602
59460,1602
69652,1602
44777,1600
47744,1600
7517,1599
29527,1599
65109,1599
25069,1598
25102,1598
29889,1598
71879,1597
85706,1597
755,1596
21879,1596
38147,1596
14382,1595
44637,1595
77033,1595
12152,1594
73500,1594
14619,1593
30761,1593
83090,1593
380,1592
11352,1592
30468,1592
51311,1592
29825,1591
82013,1591
32178,1590
35543,1590
12272,1589
19101,1589
21166,1589
10264,1588
37181,1588
24398,1587
31699,1587
42960,1587
1998,1586
50947,1586
62953,1585
12520,1584
2674,1583
18487,1583
43490,1583
48703,1583
56158,1583
68016,1583
9557,1582
14831,1582
24403,1582
35836,1582
51710,1582
91478,1582
44824,1581
67984,1581
81766,1581
82731,1581
87686,1580
46698,1579
83177,1579
494,1578
5186,1578
39260,1578
43978,1578
3552,1577
5705,1577
33368,1577
48631,1577
5689,1576
14381,1576
21092,1576
5503,1574
16841,1574
55465,1574
15590,1573
16083,1573
50102,1573
13876,1572
28071,1572
29396,1572
62432,1572
26260,1571
47393,1571
70663,1571
18493,1570
3815,1569
5506,1568
26621,1568
13030,1567
496,1566
14513,1566
26694,1566
30043,1566
16377,1565
63300,1565
17400,1564
26271,1563
9644,1562
13644,1562
29059,1562
56157,1562
45157,1561
70762,1561
83478,1561
95908,1561
22689,1560
5776,1559
8262,1559
18461,1559
46782,1559
68588,1559
3820,1558
39325,1558
25303,1557
38416,1556
87659,1556
48704,1555
50504,1555
74541,1555
22918,1554
95445,1554
22193,1553
26043,1553
46417,1552
29033,1551
45340,1551
94247,1550
96569,1550
14044,1549
45382,1549
37704,1548
43413,1548
71885,1548
14067,1547
53271,1546
4333,1545
20628,1545
39558,1545
46778,1545
4633,1544
21764,1544
78625,1544
86281,1544
35715,1543
59351,1543
76037,1543
84333,1543
85825,1543
59271,1542
5153,1541
30743,1540
82202,1540
83190,1540
96603,1540
39382,1539
76570,1539
82366,1539
87455,1538
30946,1537
40364,1537
1261,1536
4803,1536
12074,1536
12521,1535
32804,1535
53336,1535
9596,1534
19282,1534
35851,1534
23646,1533
29806,1533
49769,1533
71458,1533
82185,1533
3362,1532
24313,1532
24843,1532
50748,1532
51270,1532
9974,1531
18227,1531
84186,1531
10507,1530
33270,1530
85826,1530
59616,1529
7148,1528
16240,1528
13427,1527
20373,1527
29377,1526
40548,1526
83169,1526
984,1525
77027,1524
21756,1523
25516,1523
30758,1523
46423,1522
35150,1520
42253,1520
59922,1520
68581,1520
16649,1519
67985,1519
38397,1518
64952,1518
25103,1517
21106,1516
21757,1516
25180,1516
42171,1516
54958,1516
65249,1516
2324,1515
5601,1515
10500,1515
11361,1515
37065,1515
41361,1515
15697,1513
36453,1513
38170,1513
60817,1513
20320,1512
29763,1512
35542,1512
40059,1512
48737,1512
85844,1512
538,1511
4750,1511
10354,1511
18681,1511
29374,1511
51651,1511
66060,1511
19981,1510
35071,1510
73992,1510
78621,1509
44642,1508
48705,1508
48725,1508
62553,1508
8954,1507
42169,1507
53382,1507
21880,1506
47825,1506
79601,1506
35842,1505
82200,1505
68890,1504
83093,1504
96602,1504
29060,1503
36880,1502
40061,1502
56142,1502
71882,1502
21758,1501
46847,1501
52928,1501
68875,1501
41383,1500
53874,1500
68942,1500
11859,1499
50019,1499
54514,1499
65322,1499
21377,1498
746,1497
39327,1497
59245,1497
9217,1496
15256,1496
35845,1496
37769,1496
60792,1496
65328,1496
79684,1496
10869,1495
39324,1495
39773,1495
47824,1495
52929,1495
314,1494
79383,1494
11518,1493
19058,1493
45253,1493
77032,1493
16227,1492
8659,1491
8668,1491
21759,1491
25304,1491
9897,1490
10194,1490
40060,1490
66705,1490
92229,1490
16750,1489
44811,1489
14166,1488
16662,1488
16829,1488
33845,1488
53383,1488
65110,1488
87453,1488
46844,1487
47719,1487
12522,1486
39654,1486
71287,1485
71457,1485
84775,1485
87816,1485
89784,1485
11351,1484
11860,1484
39457,1484
9002,1483
16795,1483
22617,1483
29526,1483
44823,1483
35957,1482
55484,1482
20353,1481
51719,1481
24491,1480
60775,1480
48712,1479
53821,1479
35835,1478
3391,1476
5268,1476
11863,1476
45154,1476
46845,1476
50025,1476
53885,1476
68698,1476
3241,1475
11861,1475
19217,1475
22734,1475
39064,1475
39385,1475
79205,1475
29613,1474
59472,1474
74503,1474
37213,1473
33507,1472
51433,1472
52469,1471
1188,1470
45407,1470
85571,1470
15818,1469
30303,1469
70661,1469
39328,1468
44644,1468
368,1467
11510,1467
13893,1467
87053,1467
84386,1466
18682,1465
21885,1465
26392,1465
32677,1465
51834,1465
73625,1465
79561,1464
2374,1463
12135,1463
29318,1463
33871,1463
84331,1463
5707,1462
22592,1462
46846,1462
49346,1462
11247,1461
38114,1461
13333,1460
29602,1460
17190,1459
66811,1459
70764,1459
22214,1458
38614,1458
64477,1458
79370,1458
757,1457
62545,1457
495,1456
21696,1456
27811,1456
47748,1456
71321,1456
81981,1456
83040,1456
5201,1454
5701,1454
52966,1454
53950,1454
76858,1454
11862,1453
10872,1452
65027,1452
3816,1451
56437,1451
77031,1451
95208,1451
10623,1450
13955,1450
36455,1450
44240,1450
47726,1450
6498,1449
12506,1449
22923,1449
28356,1449
35932,1449
48125,1449
87456,1449
96972,1449
11375,1448
11421,1448
28568,1448
32678,1448
68960,1448
71963,1448
3818,1447
17018,1447
48371,1447
83870,1447
12983,1446
35833,1446
59920,1446
83490,1446
10624,1445
24452,1445
35824,1445
41012,1445
46912,1445
65353,1445
2373,1444
19024,1444
21108,1444
21532,1444
36454,1444
39704,1444
81665,1444
35624,1443
42170,1443
94721,1443
26449,1442
48628,1442
62090,1442
81510,1442
12977,1441
19786,1441
84206,1441
16312,1440
35625,1440
37191,1440
48804,1440
52930,1440
37705,1439
87878,1439
23710,1438
94988,1438
19009,1437
21248,1437
25111,1437
36713,1437
50372,1437
29542,1436
30949,1436
62433,1436
10367,1435
37320,1435
43951,1435
13025,1434
55486,1434
96048,1434
92707,1433
17031,1432
29615,1432
35832,1432
44810,1432
79584,1432
34589,1431
36465,1431
54591,1431
73401,1431
26041,1430
52465,1430
61911,1430
83017,1430
44242,1429
58775,1429
66551,1429
30529,1428
78896,1428
14066,1427
25993,1427
35626,1427
37938,1427
63799,1427
93969,1427
3548,1426
78629,1426
8117,1425
16966,1425
26395,1425
82677,1425
1613,1424
24178,1424
36707,1424
49341,1424
54512,1424
76318,1424
78819,1424
12086,1423
21881,1423
50354,1423
51271,1423
5605,1422
35627,1422
35834,1422
7171,1421
11832,1421
42964,1421
46910,1421
96040,1421
22192,1420
33596,1420
43414,1420
45381,1420
35729,1419
26990,1418
33404,1418
35314,1418
46669,1418
46852,1418
53863,1418
7705,1417
26263,1417
35628,1417
50352,1417
55112,1417
3817,1416
4248,1416
15690,1416
51718,1416
52002,1416
61901,1416
13890,1415
87171,1415
5846,1414
21876,1414
36456,1414
46837,1414
71920,1414
86019,1414
8957,1413
22834,1413
29792,1413
35236,1413
44808,1413
71306,1413
96716,1413
35629,1412
48761,1412
54806,1412
77687,1412
87875,1412
390,1411
758,1411
16154,1411
19100,1411
20627,1411
37416,1411
38463,1411
62548,1411
13633,1410
27945,1410
46265,1410
9023,1409
28576,1409
76805,1409
17148,1408
36858,1408
40358,1408
48740,1408
58900,1408
69246,1408
73468,1408
92880,1408
21890,1407
36291,1407
47488,1407
55467,1407
76319,1407
83043,1407
39323,1406
4137,1405
23700,1405
31687,1405
50945,1405
81691,1405
85707,1405
35630,1404
49187,1404
54827,1404
86308,1404
71320,1403
7917,1402
12507,1402
21583,1402
47762,1402
59748,1402
4554,1401
17713,1401
28237,1401
31053,1401
47773,1401
71948,1401
86021,1401
7918,1400
39689,1400
47739,1400
53335,1400
83170,1400
91852,1400
82,1399
28261,1399
29327,1398
39657,1398
50973,1398
66050,1398
86559,1398
88874,1398
47478,1397
16809,1396
22919,1396
37231,1396
50341,1396
50505,1396
53828,1396
58189,1396
68943,1396
79226,1396
89285,1396
42918,1395
50592,1395
20420,1394
24447,1394
25104,1394
34112,1394
35631,1394
73469,1394
73470,1394
5704,1393
17120,1393
39776,1393
55378,1393
71531,1393
81505,1393
132,1392
412,1392
33847,1392
37507,1392
56904,1392
62561,1392
82098,1392
83666,1392
27299,1391
28236,1391
29376,1391
48114,1391
17028,1390
21875,1390
35151,1390
71132,1390
91300,1390
8274,1389
21567,1389
81657,1389
14171,1388
37112,1388
41198,1388
86252,1388
4334,1387
9598,1387
25105,1387
26457,1387
36547,1387
70784,1387
24506,1386
53948,1386
89203,1386
8991,1385
11848,1385
29074,1385
79030,1385
12264,1384
30983,1384
35632,1384
73471,1384
78626,1384
93928,1384
6243,1383
8993,1383
12143,1383
25306,1383
50937,1383
80905,1383
53317,1382
79056,1382
18494,1381
41139,1381
45105,1381
49992,1381
86334,1381
405,1380
25340,1380
33367,1380
38487,1380
39598,1380
82752,1380
95446,1380
12421,1379
35633,1379
37400,1379
74185,1379
90944,1379
131,1378
9558,1378
30494,1378
45440,1378
47511,1378
75197,1378
82339,1378
21093,1377
26615,1377
86445,1377
9472,1376
24525,1376
68918,1376
91664,1376
96050,1376
45037,1375
49068,1375
95156,1375
759,1374
37101,1374
46424,1374
87452,1374
485,1373
4557,1373
20350,1373
39259,1373
30742,1372
35634,1372
37081,1372
14260,1371
18640,1371
68580,1371
71087,1371
41244,1370
81437,1370
14269,1369
19239,1369
36006,1369
43412,1369
78458,1369
92902,1369
33009,1368
37114,1368
39458,1368
41362,1368
52081,1368
44809,1367
56053,1367
70805,1367
44697,1366
62551,1366
84389,1366
93054,1366
11851,1365
15268,1365
39384,1365
78620,1365
12380,1364
35635,1364
63158,1364
73624,1364
86960,1364
21050,1363
46641,1363
51272,1363
51673,1363
988,1362
12376,1362
21167,1362
29288,1362
41011,1362
44778,1362
49771,1362
95651,1362
47788,1361
81415,1361
5305,1360
23256,1360
37417,1360
40970,1360
386,1359
3243,1359
12378,1359
20365,1359
35273,1359
35636,1359
59352,1359
28246,1358
28571,1358
38665,1358
39322,1358
50056,1358
95506,1358
3947,1357
45252,1357
52833,1357
87684,1357
21354,1356
22194,1356
45428,1356
2675,1355
12215,1355
33370,1355
35828,1355
43977,1355
61886,1355
3381,1354
3866,1354
5600,1354
11353,1354
16661,1354
17399,1354
32806,1354
52468,1354
88799,1354
2325,1353
21375,1353
26254,1353
28256,1353
37156,1353
70761,1353
71880,1353
79028,1353
86921,1353
23408,1352
44812,1352
53502,1352
81422,1352
94074,1352
119,1351
11295,1351
17155,1351
17606,1351
37066,1351
7149,1350
17121,1350
18644,1350
19930,1350
30713,1350
49775,1350
67523,1350
79371,1350
13190,1349
15680,1349
36457,1349
39708,1349
41969,1349
83461,1349
5710,1348
27614,1348
35637,1348
35831,1348
18018,1347
44537,1347
61485,1347
5342,1346
62544,1346
73968,1346
3258,1345
4751,1345
8671,1345
21576,1345
25181,1345
35739,1345
45424,1345
50591,1345
94002,1345
12794,1344
25895,1344
26833,1344
32680,1344
35508,1344
47838,1344
3869,1343
7914,1343
24894,1343
39389,1343
47447,1343
47851,1343
62089,1343
64287,1343
81993,1343
81430,1342
82118,1342
16838,1341
30958,1341
89284,1341
13036,1340
43518,1340
51454,1340
70935,1340
10723,1339
47101,1339
61877,1339
62423,1339
387,1338
37703,1338
48632,1338
59244,1338
87457,1338
92230,1338
25513,1337
46758,1337
68589,1337
70464,1337
85827,1337
86562,1337
3553,1336
21568,1336
35638,1336
37951,1336
38153,1336
2323,1335
26221,1335
43013,1335
47500,1335
60610,1335
62437,1335
27148,1334
29395,1334
45319,1334
59617,1334
11841,1333
16331,1333
21049,1333
35639,1333
10390,1332
11454,1332
19811,1332
45345,1332
51481,1332
71327,1332
12275,1331
20978,1331
22614,1331
33364,1331
66550,1331
91941,1331
95907,1331
8690,1330
13186,1330
15784,1330
21184,1330
70959,1330
497,1329
12216,1329
23409,1329
86361,1329
91495,1329
94722,1329
18845,1328
27613,1328
39461,1328
47479,1328
59470,1328
60776,1328
70806,1328
17689,1327
27144,1327
33576,1327
48055,1327
49180,1327
76299,1327
76320,1327
33846,1326
96717,1326
3390,1325
26016,1325
26312,1325
28570,1325
47371,1325
51903,1325
6195,1324
7167,1324
22616,1324
28249,1324
46074,1324
57415,1324
91301,1324
1023,1323
5869,1323
10357,1323
15147,1323
22482,1323
29743,1323
30536,1323
34082,1323
54808,1323
64393,1323
74542,1323
1987,1322
5343,1322
5690,1322
6554,1322
7308,1322
12484,1322
16842,1322
26961,1322
38559,1322
55458,1322
84006,1322
91943,1322
3383,1320
3854,1320
94723,1320
35640,1319
37418,1319
19783,1318
30872,1318
39655,1318
47766,1318
69619,1318
82012,1318
86963,1318
3242,1317
14798,1317
22690,1317
29380,1317
31686,1317
33825,1317
39688,1317
42931,1317
59649,1317
83871,1317
89750,1317
95155,1317
96604,1317
4147,1316
48700,1316
51833,1316
89405,1316
2426,1315
20321,1315
51919,1315
91850,1315
94726,1315
2015,1314
12795,1314
24519,1314
35641,1314
36458,1314
38171,1314
4019,1313
9216,1313
15783,1313
20409,1313
48806,1313
81705,1313
8725,1312
21403,1312
35365,1312
40855,1312
59280,1312
59923,1312
78869,1312
97112,1312
13547,1311
37706,1311
64953,1311
82747,1311
94724,1311
6482,1310
11463,1310
21581,1310
22236,1310
1151,1309
12418,1309
24397,1309
38127,1309
46830,1309
51887,1309
52947,1309
55377,1309
61717,1309
84383,1309
3945,1308
5682,1308
39672,1308
41891,1308
65760,1308
85666,1308
96410,1308
9895,1307
11732,1307
30329,1307
86560,1307
39459,1306
45111,1306
59246,1306
69626,1306
70949,1306
74048,1306
87692,1306
4335,1305
15131,1305
38646,1305
48175,1305
35642,1304
38399,1304
46425,1304
55088,1304
64288,1304
11831,1303
32940,1303
60662,1303
62097,1303
73474,1303
79206,1303
46667,1302
52931,1302
53829,1302
82636,1302
84774,1302
97113,1302
10368,1301
25515,1301
2464,1300
17670,1300
28581,1300
29408,1300
55464,1300
55712,1300
11858,1299
23653,1299
33853,1299
35237,1299
40305,1299
45030,1299
55512,1299
60634,1299
83378,1299
97114,1299
10873,1298
25331,1298
35149,1298
53964,1298
79563,1298
83479,1298
84097,1298
95909,1298
7922,1297
18530,1297
21100,1297
23258,1297
28818,1297
66049,1297
79554,1297
85224,1297
86920,1297
92884,1297
97115,1297
15702,1296
22006,1296
23626,1296
23706,1296
46737,1296
73475,1296
83831,1296
27147,1295
32934,1295
35830,1295
46643,1295
52191,1295
59485,1295
60816,1295
71340,1295
89404,1295
5190,1294
21243,1294
30684,1294
34079,1294
35643,1294
51317,1294
83590,1294
91494,1294
96411,1294
20716,1293
29744,1293
45056,1293
359,1292
2314,1292
10516,1292
12150,1292
46069,1292
54992,1292
68587,1292
69997,1292
94246,1292
388,1291
14005,1291
15149,1291
76859,1291
89471,1291
9190,1290
11404,1290
13148,1290
22591,1290
27791,1290
38415,1290
52467,1290
53587,1290
73476,1290
79592,1290
81455,1290
5688,1289
14238,1289
15259,1289
28384,1289
29061,1289
48301,1289
51479,1289
51866,1289
72894,1289
95006,1289
7646,1288
24311,1288
24393,1288
46697,1288
52971,1288
63299,1288
79568,1288
13430,1287
25888,1287
25989,1287
29378,1287
35644,1287
41065,1287
60774,1287
87693,1287
750,1286
31619,1286
62444,1286
66048,1286
68944,1286
70752,1286
86507,1286
96737,1286
478,1285
16658,1285
18209,1285
25341,1285
40575,1285
52492,1285
62434,1285
68804,1285
5708,1284
24611,1284
35645,1284
96973,1284
2319,1283
10702,1283
34834,1283
47759,1283
47776,1283
87175,1283
17033,1282
44023,1282
82649,1282
91974,1282
26396,1281
38161,1281
40161,1281
73477,1281
1934,1280
9533,1280
12422,1280
18838,1280
19260,1280
19281,1280
21682,1280
25098,1280
47767,1280
94081,1280
16874,1279
24514,1279
35286,1279
39460,1279
50252,1279
5684,1278
6430,1278
10341,1278
41338,1278
79757,1278
96143,1278
